mz,rt,into,pcgroup
149.0448978,7.940533333,8104071.376,8
149.044849,20.96433333,6544380.521,6
149.0450013,8.454083333,4332604.958,2
149.0448959,28.69483333,5227934.278,7
149.044858,21.316,1266495.284,50
149.0448723,12.90446667,1243293.451,70
149.0448956,9.875933333,855795.668,77
149.0448234,15.2019,1017445.656,29
149.0449112,17.3885,821046.3386,39
149.0449071,34.41633333,724913.5163,64
149.044831,17.46,1185901.966,9
149.0447604,5.8181,505388.8298,6991
149.044895,18.24083333,978323.1553,13
149.0448737,19.2585,654356.7654,158
149.0449004,26.431,428000.9827,52
149.0448689,17.66133333,583742.9603,104
149.0509652,8.749733333,21506.93952,5177
149.0552592,6.024,6235.834249,9993
149.0556467,9.02125,17177.37215,203
149.0572761,22.12416667,1547.429318,16538
149.059494,28.7255,1814.596465,9677
149.059494,7.120933333,1038.274444,7520
149.0594788,9.166933333,1012.700298,12681
149.0597269,23.79583333,72802.9125,273
149.0597048,21.96133333,31849.10034,19458
149.0604167,12.90885,32088.98298,70
149.0623794,5.94325,4977434.215,1
149.0623675,20.95983333,420305.0229,6
149.0624095,7.93615,994685.3353,8
149.0625899,8.454083333,819950.1067,2
149.0631106,6.531966667,418039.3575,4
149.0624609,28.686,344174.9654,7
149.0624244,12.90446667,114933.7151,70
149.0623874,15.2019,82066.85261,29
149.062456,17.45116667,85452.02578,9
149.0624096,21.316,71665.17949,50
149.062446,17.3885,62648.52429,39
149.0625395,12.99796667,50830.95005,20
149.0624259,9.875933333,43123.00829,77
149.0626384,18.2265,55944.77799,13
149.0624619,34.41633333,33932.73152,64
149.0626433,7.0053,27261.78149,21
149.0624341,19.2585,39165.94747,158
149.0628399,23.1165,11613.12357,14
149.0626364,10.55996667,29160.79105,24
149.0625216,17.66133333,37152.74836,104
149.0645047,5.94325,147612.2441,1
149.0684299,5.94325,237577.6547,1
149.0684833,7.93615,29732.76983,8
149.07092,10.67083333,43231.03136,15601
149.0712891,7.565366667,1142.916016,4549
149.0720367,5.9345,10556.29938,8554
149.0741762,6.621533333,34171.87641,25
149.0779572,28.69916667,5958.206988,3030
149.0784972,5.94325,166019.7454,1
149.0787632,20.96433333,15886.81825,6
149.0784432,8.5791,18263.15849,76
149.0783923,7.923016667,12343.08338,317
149.0791148,7.22165,7753.096936,53
149.0804194,8.436566667,56380.48049,162
149.0804814,7.931766667,36323.10697,8
149.0805472,7.0053,20412.30806,21
149.0804447,8.328916667,20402.48229,23
149.0805166,17.438,24136.18016,322
149.0804851,32.209,16583.22037,6645
149.0803767,28.6905,23705.14431,7
149.0815732,6.527583333,68293.41803,2419
149.0821923,8.5791,21458.25605,76
149.0834657,6.137866667,22135.31393,9165
149.0835947,7.22165,403489.6969,53
149.0835957,6.9371,376080.5511,40
149.083524,7.116566667,73216.782,114
149.0903162,6.76605,8702.885986,7205
149.0885468,7.923016667,2645.386889,12534
149.0947161,10.96845,3446.371285,7919
149.0960696,29.69,3866959.359,10
149.0962456,23.12533333,3796509.855,14
149.0961539,23.2415,1911131.935,12
149.0961143,26.66633333,136685.9164,75
149.0983734,24.06533333,870.5686206,6584
149.0992062,17.4555,402517.5867,9
149.0992139,18.25833333,21605.54079,316
149.0992721,32.21766667,30154.08518,6646
149.0992472,28.73566667,13490.03215,192
149.0987863,23.23283333,9450.739531,12
149.0991516,28.69483333,6146.570827,3031
149.0992286,26.675,19172.79879,75
149.0993368,18.21333333,5504.937328,220
149.0995331,24.06966667,875.6592656,6585
149.1073374,13.58866667,95546.78411,87
149.107317,12.48735,68846.17333,326
149.1073536,6.6478,26308.09748,10317
149.1073241,8.91615,26785.95792,13951
149.1072843,12.91323333,23007.12089,70
149.1073381,7.520216667,9371.52606,7878
149.1073386,24.6105,40431.33027,108
149.107357,13.50805,6453.596346,602
149.107307,24.81183333,23839.66544,11071
149.1073693,21.70333333,8758.60575,60
149.1073268,24.87566667,19017.99888,15869
149.1073498,22.04283333,6373.965975,8208
149.1073608,20.93366667,3367.830387,9792
149.1073054,13.04613333,10711.84899,20326
149.107314,18.5065,6173.292442,1146
149.1073082,24.65633333,24752.44819,9339
149.1073443,6.919583333,5148.395687,7437
149.1073311,10.60953333,9354.9376,14759
149.1073231,24.75066667,26525.82479,7703
149.1072876,13.685,10374.70338,15487
149.1073117,26.85916667,4865.00207,1198
149.1073733,7.982216667,3796.719171,17799
149.1073442,29.73133333,3097.308415,384
149.1074585,6.5865,16770.31585,4559
149.1073718,23.774,7279.463936,745
149.1073263,14.74785,5179.382246,12245
149.1074702,24.04783333,3931.877039,80
149.1153661,13.67186667,8507.154383,12306
149.1153781,24.67816667,5081.960412,9322
149.1153832,13.7752,6822.168141,19178
149.11542,13.72441667,11513.41439,17325
149.1154138,13.95493333,6080.655258,13967
149.1154454,13.59741667,41801.36181,87
149.1154334,15.28238333,38962.91668,83
149.115412,13.82165,10464.75566,11329
149.1155413,24.58866667,2479.767004,46
149.1153802,6.1752,2201.088927,6784
149.1153497,14.59988333,1688.6982,711
149.1154668,6.9371,4349.168124,5489
149.1199672,8.493666667,7504.530261,163
149.1199125,13.58428333,17067.20299,87
149.119914,13.87856667,10364.98545,56
149.1199088,24.8405,6491.95,11067
149.1198988,13.4993,7547.50284,16359
149.1198839,21.37733333,5636.338544,19906
149.1198811,12.95701667,4364.213549,10021
149.1199445,23.07283333,5338.169359,21789
149.1198736,14.24796667,8643.524102,12581
149.1199157,13.05488333,5171.903124,21334
149.119919,9.570233333,5391.352035,8488
149.1199141,18.5065,4939.359631,20517
149.1199293,8.717166667,3209.101038,6085
149.1234436,29.6725,2709.967962,13452
149.1237066,23.12533333,21664.47689,14
149.1325291,23.2415,6985538.14,12
149.1324483,29.69,4169315.932,10
149.1326122,23.12533333,2904463.554,14
149.1325002,24.06533333,2242978.236,80
149.1324268,23.5385,753477.5357,11
149.1322915,20.09216667,487185.9727,5
149.165451,29.67683333,2681.586595,3552
149.1657715,23.12533333,4161.490098,4228
149.1659058,24.061,7244.941281,80
149.1658312,23.23716667,19636.06938,12
149.2966309,13.44541667,3450.399768,2300
149.3220978,13.45418333,3889.91275,2301
149.3930511,18.23633333,3341.253626,4053
149.415451,20.0965,4943.151895,2586
149.4766083,5.9345,10515.18897,8555
149.6310425,28.673,2306.479487,12831
149.7338104,20.08783333,4924.76445,2587
149.8068695,20.08333333,3661.773695,2588
150.0266798,20.30333333,11547.6122,14147
150.0266538,22.19716667,11890.46969,13828
150.0267224,32.13616667,5516.60444,15968
150.0384369,18.232,2693.468433,4054
150.0392321,5.947633333,1163635.242,1
150.0401193,12.9001,5543.387503,6339
150.0444041,5.94325,3799127.525,1
150.0444264,8.45845,135769.5606,2
150.0443941,21.316,112120.884,50
150.0444458,9.875933333,71525.71708,77
150.0443596,15.2019,75579.3524,29
150.0444453,34.41633333,64262.36605,64
150.0442827,5.8181,42664.95442,6991
150.0443743,18.254,67995.77427,316
150.0444204,17.3885,53270.66786,39
150.0443898,12.91761667,114064.6854,15446
150.0444361,7.93615,717789.6832,8
150.0444078,20.95983333,552572.0033,6
150.044446,28.6905,495867.4236,7
150.0463418,5.973916667,1431.465165,143
150.0481273,5.94325,1651905.546,1
150.0481635,7.93615,294376.0244,8
150.0482052,20.95983333,258354.4521,6
150.0481935,28.68166667,183603.7894,7
150.0481537,9.875933333,32316.5043,77
150.0481126,12.9001,40805.0737,70
150.0482093,21.32033333,51829.50478,50
150.0482185,34.41633333,28409.11431,64
150.0480114,5.822483333,17639.91832,94
150.0511099,5.925733333,8094.36662,93
150.052568,7.56975,26793.89307,18
150.0578156,5.947633333,27710.92292,1967
150.0583318,8.183866667,52022.15024,153
150.0575175,6.9371,39720.56023,40
150.0576425,7.22165,28535.35976,53
150.0576605,12.90446667,21038.52493,70
150.0609063,6.577733333,23533.79306,19
150.0618438,5.94325,179943.7281,1
150.0630787,23.79583333,3309.562809,11678
150.0657538,5.94325,100732.5622,1
150.073351,8.2436,5709.626938,17188
150.073338,12.90446667,4272.251538,70
150.0764979,5.952016667,150555.7194,1
150.0786591,6.950233333,1215.045724,12337
150.0913433,6.9371,6562524.864,40
150.0913564,7.22165,5061703.954,53
150.0913364,7.112183333,1483111.449,114
150.0912789,6.137866667,393665.4411,175
150.0913163,7.434333333,115175.6998,430
150.0913026,12.54428333,135083.6506,195
150.0913165,6.820716667,37198.47878,7275
150.091316,6.687216667,38166.67175,7191
150.0913502,25.7405,41543.17654,12353
150.0914597,6.59525,68606.95572,10763
150.0915791,6.089683333,4781.606606,89
150.0944752,15.21503333,2506.531243,29
150.0944085,10.55996667,6504.237038,24
150.0945129,28.67733333,2891.199414,12832
150.094481,13.87856667,4787.564422,56
150.0993967,29.69,373102.1834,10
150.0994278,26.66633333,7966.072268,75
150.0990906,17.46866667,3553.815846,11266
150.099592,23.12966667,376824.8695,14
150.0994703,23.2415,183989.8604,12
150.1025866,7.565366667,54438.48201,18
150.102451,17.48616667,3190.878992,545
150.1025611,22.515,2471.449294,824
150.1024554,23.63183333,2436.777212,530
150.1024581,9.4028,3525.092417,148
150.1040463,23.12966667,124461.3937,14
150.1039229,23.58366667,73516.6144,34
150.1039624,23.23283333,58654.7567,12
150.1025742,17.44683333,5999.822091,9
150.1034546,6.94585,2066.404688,5511
150.1039563,18.16083333,2850.621582,1625
150.104013,26.923,3151.382005,11339
150.1039164,18.3745,3297.709485,6505
150.1039833,12.9614,2062.276288,10014
150.1039394,20.264,3078.524532,13097
150.1034347,13.57553333,2717.211773,14450
150.110659,13.58866667,3592.412225,87
150.1117859,23.12533333,3411.157253,4229
150.1106773,12.48298333,4588.244183,12707
150.1151571,13.58428333,24755.77848,87
150.1151379,12.49173333,18338.5804,326
150.1252511,6.941483333,34323.15906,40
150.1254345,7.22165,28405.85878,53
150.1274872,13.47606667,19136.51822,11017
150.1277119,8.4893,99396.72079,163
150.135866,23.2415,754298.8491,12
150.1357776,29.69,419620.2142,10
150.1359475,23.12533333,301831.6588,14
150.1358203,24.061,250253.1739,80
150.1357793,23.54283333,100246.4554,11
150.13584,26.66633333,64531.99452,75
150.1359018,26.2865,70051.37854,26
150.1357999,23.94983333,39335.0823,17
150.1386871,29.6725,2653.040387,13453
150.1402825,23.588,87679.41072,34
150.1403347,23.23283333,90032.80836,12
150.14042,26.27783333,52739.55148,26
150.1485901,8.436566667,10998.25365,8756
150.2307892,17.46866667,3683.508724,11267
150.2922516,28.71666667,2266.420087,9678
150.43573,12.99358333,1520.263236,4670
150.4426117,13.00233333,1775.842529,4671
150.4476776,29.7075,2147.446174,7980
150.5596805,6.582116667,15703.22546,19
150.8988495,5.96515,4141.031061,8291
150.9464569,6.531966667,7487.018346,2420
150.9637299,23.25466667,2683.720264,3906
151.0240914,5.938883333,179024.5549,1
151.0241719,7.940533333,137654.2868,8
151.0241828,20.96433333,59436.44161,6
151.0240723,28.68166667,138680.2159,7
151.0240773,17.46433333,84882.81009,9
151.0240955,18.24083333,59084.262,13
151.0240984,21.32033333,17612.89788,50
151.0240261,5.8181,13102.70736,94
151.0240397,6.282466667,11160.78459,9025
151.0241862,14.67155,10359.0818,28
151.0240486,6.4619,11206.22754,8505
151.0241022,14.74346667,9963.109353,12246
151.024147,8.55935,7935.561048,17517
151.0241652,8.506816667,5979.823547,15242
151.0241353,37.698,12100.77167,21295
151.0240909,26.675,7670.873547,75
151.0243818,6.553866667,415254.7659,8876
151.0338935,18.24083333,47179.86407,13
151.0337936,17.45116667,35302.52736,9
151.0345595,6.582116667,164786.9981,19
151.0401917,6.413733333,866.380862,6014
151.0416626,5.94325,2483157.777,1
151.0417277,7.93615,483235.2964,8
151.0416728,20.96433333,347807.6181,6
151.0417042,28.69483333,303632.3588,7
151.0418365,8.45845,81104.27043,2
151.0417028,12.90446667,70137.93282,70
151.0417194,9.875933333,50804.10554,77
151.0416569,21.32033333,79420.46783,50
151.0416665,17.4555,51779.48381,9
151.0415982,5.8181,29446.10905,6991
151.0417257,34.412,39058.94922,64
151.0416499,15.19315,52134.59841,17973
151.0417123,19.2585,31329.03765,158
151.04169,17.3885,39970.33714,39
151.041685,17.65683333,30958.63581,7231
151.0416639,26.6925,21775.54533,75
151.0417677,18.2265,63297.63984,13
151.0417408,26.4265,22781.50683,52
151.0437012,5.916983333,4206.270487,93
151.0451508,6.5865,1323.833202,4589
151.0475994,5.925733333,18454.86913,93
151.0477566,7.6004,45918.85234,11602
151.0477378,7.357466667,14017.81598,14002
151.047675,6.94585,7886.813958,5512
151.0477454,19.99883333,19303.90987,21672
151.0477549,8.76725,12611.35148,1499
151.0477761,7.169116667,3419.943121,7075
151.0476952,9.98655,3501.801465,1133
151.0477497,10.52493333,4996.067061,22329
151.0476082,5.813716667,2507.373844,94
151.0477181,19.41316667,9619.033415,17834
151.0490265,20.938,3401.84235,14077
151.0493345,5.925733333,4861.071654,93
151.0492249,7.918633333,1613.042669,12535
151.0519257,6.573366667,3368.200049,4590
151.0517959,24.5755,1870.344352,46
151.0518574,26.6575,1000.316689,315
151.0573361,20.7445,33711.6156,7729
151.0573008,9.76355,7147.079479,12725
151.0573797,20.90733333,9997.866121,6317
151.0593872,5.952016667,25256.66203,1968
151.0604593,6.932716667,1368.355491,5506
151.0616545,8.1795,1307.542425,8516
151.0628393,7.820566667,2056.351138,14999
151.0686846,6.582116667,27092785.38,19
151.0685624,10.34826667,1601904.082,118
151.0685887,12.90885,657487.7659,70
151.0686412,7.51585,438177.5818,127
151.0753724,8.986216667,83327.01931,57
151.0753799,9.63155,49860.94734,55
151.0752491,28.72116667,19364.78532,192
151.075347,9.536983333,29091.77314,6245
151.0754306,17.48616667,8825.119359,545
151.0753518,8.502433333,7685.705659,15244
151.0751038,20.0965,4867.874854,2589
151.0752704,6.4619,13119.5988,8514
151.0754038,21.00916667,8182.680844,13901
151.075388,23.61433333,5535.804456,20065
151.0753776,7.975566667,10919.19087,11140
151.0753268,14.50965,13651.92035,14430
151.0753373,24.01283333,6326.317334,11529
151.0753905,8.368316667,5363.798486,14029
151.0753725,8.55935,10305.82799,17518
151.0753644,25.12816667,6451.935465,1481
151.0752861,10.3833,10448.87074,19119
151.0753581,13.6018,6794.638408,87
151.0753728,8.682133333,26631.0183,6419
151.0753559,18.645,12127.36498,37
151.0753667,6.006483333,10329.97498,10299
151.0754231,17.42933333,5823.012838,243
151.0753923,7.63105,12317.79143,7535
151.0753961,15.24735,8074.627523,10669
151.0754384,23.40533333,8233.409887,113
151.0753966,5.908216667,15020.76224,9218
151.0754257,7.204133333,8933.818193,9417
151.075592,23.14283333,3300.233834,14556
151.0755442,8.758483333,2664.7809,5190
151.0843811,6.573366667,3729.173528,4591
151.086441,22.51933333,5938.367253,18424
151.0864716,22.62633333,4738.924036,15059
151.0864559,23.316,4617.307406,780
151.0864868,22.81166667,3846.894775,20176
151.0864716,23.471,3542.712574,10469
151.0865589,6.381333333,36816.44905,16
151.0866584,23.15716667,27518.65222,209
151.0865648,23.099,18943.20916,293
151.0866046,7.565366667,20819.35634,18
151.0865895,7.975566667,12901.88798,11189
151.0865928,22.39833333,44302.87348,818
151.0866249,6.838233333,7186.863292,106
151.0883894,6.9371,19143.14157,40
151.0883815,7.22165,13275.84122,53
151.0908559,6.5865,2614.642933,19
151.0944977,13.47606667,1994.172908,11018
151.0942841,23.5385,1742.794548,3750
151.0946514,6.9371,642904.0064,40
151.0946784,7.22165,462966.9033,53
151.0946563,7.112183333,141570.0078,114
151.0946048,6.137866667,34645.05875,175
151.0975734,6.919583333,3646.323923,110
151.0975203,7.204133333,3216.459846,9432
151.0991113,12.54428333,16321.61785,9747
151.0992126,17.46,4085.745615,3368
151.1025656,6.5865,144782.3496,19
151.1073357,23.57483333,3511.168795,180
151.1058044,6.582116667,1203.714376,4592
151.1078491,29.69,4088.55165,3553
151.111496,17.46433333,15369.85632,3369
151.1118603,23.12533333,1572396.943,14
151.1117582,23.2415,1196746.43,12
151.1116792,29.69,795703.2219,10
151.1117493,13.00233333,212028.7882,20
151.1116784,23.5385,164314.6484,11
151.1117409,23.59233333,162867.55,34
151.1117245,8.484916667,77234.07093,163
151.1138823,26.27783333,8397.123209,26
151.1229568,13.58866667,96196.8117,87
151.1229309,13.02861667,42107.59398,9925
151.1229946,18.20466667,11276.24331,10707
151.122992,13.88733333,24752.6457,5954
151.1229371,13.40601667,11908.09791,9118
151.1229341,12.91761667,25741.17144,15440
151.1230289,7.982216667,9103.528829,17807
151.1229513,12.48735,21958.08184,12691
151.1229437,10.59201667,17001.57475,14772
151.1231116,6.61715,10606.05363,25
151.1229726,18.27583333,13435.6458,757
151.1229978,23.07716667,9138.012598,21790
151.1229318,14.73471667,7190.544902,17177
151.128717,6.941483333,1317.017253,5503
151.1311194,13.48616667,12387.45848,10964
151.1310597,7.0491,8532.044009,6020
151.1310874,13.5606,27706.33389,12967
151.1310687,15.27361667,5225.199115,83
151.1309257,21.316,5045.2473,50
151.1311158,10.59638333,4573.863861,14773
151.1310748,14.59988333,7153.123226,17482
151.1310235,8.712783333,6226.631557,12387
151.1310683,26.9055,5900.267536,11352
151.1310655,24.67383333,9485.976507,9342
151.1310932,8.405916667,6841.564485,98
151.1310647,24.01716667,4476.150904,11539
151.1311216,24.2545,4702.723289,18703
151.1311294,24.60616667,14724.24608,8953
151.1354481,14.37758333,8016.88191,758
151.1354368,13.67186667,7516.491688,308
151.1354292,13.82601667,6443.967861,11330
151.1354456,16.42571667,5891.755119,12371
151.1354651,22.81166667,4784.365275,1079
151.1354423,14.84418333,4412.678353,9346
151.1354229,14.19263333,7749.093305,1570
151.1354791,12.48735,4811.49342,12701
151.1354665,12.57355,7800.463841,20304
151.1355387,8.175116667,13299.05334,8531
151.1355152,14.6393,6197.769341,28
151.1355173,8.695283333,7312.134473,12407
151.135531,24.60183333,4755.783861,8952
151.1356097,24.237,4948.023661,18704
151.1355635,13.49491667,12266.82252,16762
151.1356055,8.5112,5717.403922,15264
151.1355753,14.71535,4973.46654,14958
151.1355661,12.95701667,9903.877088,10020
151.1355829,13.02861667,4692.346687,9918
151.1355739,8.973066667,5720.409015,5968
151.1356068,13.64996667,15198.17543,12869
151.1355667,15.35245,5132.040204,510
151.1356092,16.45636667,4918.744256,137
151.1356073,14.49215,7757.147515,14431
151.1355718,21.1545,5609.908028,9836
151.1355604,8.822416667,6118.764869,11991
151.1355769,14.40676667,5250.853464,552
151.1355563,14.13283333,12332.72336,967
151.1355947,25.17016667,6081.282194,22103
151.1392483,23.246,32237.61033,12
151.1392645,24.04783333,6153.898154,80
151.1434326,12.9892,1693.825901,4672
151.1482017,26.27783333,4145872.828,26
151.1481541,23.2415,1099066.801,12
151.1481314,23.588,772822.7145,34
151.1479297,20.09216667,417254.3792,5
151.1480757,29.68566667,614280.1231,10
151.1481253,24.06533333,580470.3159,80
151.148125,23.95416667,396705.5155,17
151.1822602,26.2865,9942.804733,26
151.1825714,26.24716667,749.7775692,18618
151.190979,6.5451,3723.967687,8913
151.2258301,28.7035,6043.219264,3032
151.2640228,29.68116667,2991.768831,3554
151.2962952,6.577733333,1253.087562,4593
151.4435577,20.08333333,3575.288753,2590
151.580368,6.582116667,16916.5289,19
151.6340942,28.7035,5287.657275,3033
151.7160645,29.70316667,2836.975946,3555
151.8309326,20.96866667,8977.867161,2773
152.0170746,7.93615,5261.228724,3238
152.0195624,6.260566667,440377.4711,91
152.0238898,6.55825,13811.68138,164
152.0237523,7.9274,8448.930946,338
152.0236206,17.44683333,2311.674753,3370
152.0276656,6.55825,7611.621039,164
152.0321222,6.337533333,5192.657013,6735
152.0317885,7.795833333,3818.005393,19416
152.0339332,6.577733333,2235.805262,19
152.0372775,6.577733333,5701.568033,19
152.0412148,5.938883333,39559.49563,1
152.0430192,8.762866667,23324.10036,5172
152.045105,5.9345,15088.05147,8556
152.0449829,7.949283333,4389.3141,3239
152.0525031,5.826866667,426150.211,6991
152.0526211,5.988966667,284096.8132,5571
152.0526372,6.192716667,195792.3321,47
152.0618938,38.20333333,1070.201312,7813
152.0658727,6.582116667,133965.4729,19
152.0682819,6.582116667,1352181.175,19
152.0706135,7.820566667,93326.46717,15000
152.0705974,10.0813,66999.63788,237
152.0705277,6.444383333,25700.01204,9061
152.070555,9.3653,29241.47598,401
152.0706007,6.748516667,3078.189909,14700
152.0706212,6.102833333,2603.39285,6810
152.0718828,6.582116667,1955983.548,19
152.0718818,10.34826667,110702.9149,118
152.0719142,12.90885,39627.25031,70
152.0719726,7.51585,27392.93379,127
152.0747833,6.55825,1453.953831,8914
152.0787531,8.986216667,4168.093808,5962
152.0818356,10.96845,268502.5233,130
152.0832161,8.981833333,83744.47487,57
152.0832307,9.63155,29799.70833,55
152.0889904,12.90446667,594451.8181,70
152.089043,5.930116667,28850.40792,93
152.0890472,6.621533333,27830.10319,25
152.0899437,22.5105,2977.190541,18430
152.0943451,12.54428333,1310.624359,9753
152.0944623,13.58866667,3616.514691,87
152.0955755,6.932716667,9124.736468,5491
152.0955888,7.22165,4755.322162,5901
152.0979567,6.9371,23664.09611,40
152.0980023,7.22165,17589.16312,5876
152.1069824,16.46513333,1017710.603,137
152.107011,16.35268333,967410.2259,84
152.1069688,15.77458333,241941.4653,331
152.1069784,6.359433333,69928.35932,235
152.1069406,12.54866667,81886.21976,9748
152.1070064,6.7529,66686.60199,7198
152.1069609,10.9597,84825.00094,7943
152.1069262,11.85436667,78168.28255,10442
152.1070149,13.0111,76561.47444,20
152.1069281,12.78561667,67584.23375,10627
152.1069495,14.84418333,75630.35707,182
152.1069554,12.90446667,85507.11259,70
152.1069823,13.57115,79902.97176,12962
152.1069448,13.68938333,117916.9517,15487
152.1069585,7.403683333,54559.94372,7793
152.1069981,8.493666667,66376.28783,163
152.1069935,7.9055,34417.64566,36
152.1069477,15.21066667,59926.94796,29
152.1069403,12.69053333,57965.94926,682
152.1069577,12.29418333,68503.69481,583
152.1069658,17.45116667,56287.36068,9
152.1070069,8.41905,24503.35276,98
152.1069309,6.5646,24485.31835,488
152.1152315,23.12533333,139266.0389,14
152.115109,23.23716667,104121.3291,12
152.1150537,29.668,53969.32042,371
152.1150801,23.59233333,20154.96644,34
152.1151106,5.879416667,7252.486984,16662
152.1150602,18.20016667,5216.103709,238
152.1150911,20.74016667,6568.12967,123
152.1151061,10.60515,6605.907484,14758
152.1150938,21.26216667,7555.287552,20920
152.1151683,7.022816667,3756.506893,301
152.1150877,35.97466667,4837.215853,14982
152.1150873,30.09766667,6818.879404,19604
152.1181302,24.58866667,3232.401807,46
152.1180478,23.42733333,1777.543478,9843
152.1195111,23.534,47458.38854,11
152.1196166,23.19216667,2196.429709,79
152.1195524,26.76933333,2868.171199,18065
152.1196453,8.651483333,2752.840594,8094
152.1195096,11.51031667,2931.460183,1842
152.1195218,7.344333333,2725.803304,8044
152.1195518,21.20716667,4059.345006,8060
152.1196219,13.6456,5066.465302,12870
152.1195616,7.116566667,2735.315528,7521
152.1195921,16.45198333,2870.268112,14089
152.1196161,20.40966667,2910.195489,22475
152.1196041,26.833,2687.579898,16576
152.1195774,18.29766667,2181.957595,21483
152.1195278,8.920533333,2197.199294,13957
152.1196935,23.715,4177.411323,20651
152.1196003,22.50183333,2684.861279,1365
152.1195843,7.65295,2171.268814,1619
152.1196457,9.54575,5615.842377,6255
152.1195801,27.57433333,2823.074066,888
152.1195729,12.79,2659.122484,10628
152.1196108,33.54633333,1706.714502,19216
152.1195953,13.41038333,2263.676654,9099
152.119648,15.63273333,2629.16344,1134
152.1196721,27.39116667,2742.99332,20510
152.1264648,13.53433333,1342.644181,4373
152.1263964,13.59305,5377.465105,87
152.1308163,13.59741667,2202.699643,87
152.141338,16.46513333,2724.146785,137
152.1413777,16.35268333,3342.052375,84
152.1433752,24.58866667,211378.6608,46
152.1433788,8.41905,71217.19194,98
152.1435528,13.44105,43488.33494,2201
152.1515181,26.27783333,473464.9787,26
152.1514993,23.2415,124484.223,12
152.1514745,23.58366667,80909.45317,34
152.1514328,24.06533333,50781.70719,80
152.1514466,39.99683333,33952.782,9450
152.1515176,32.76933333,31189.85309,15747
152.1515638,27.53233333,21169.03104,5516
152.151522,32.21766667,17430.9694,82
152.1515211,39.36,14811.62358,86
152.1515763,29.73566667,21844.21066,384
152.1515163,34.87133333,15544.71351,957
152.1516006,23.98216667,20183.18285,333
152.1515258,23.386,29524.5012,7494
152.1515098,38.686,15659.30299,63
152.1515274,31.8875,29800.06458,20014
152.1515187,35.60916667,10829.77026,1006
152.1559985,26.28216667,145463.4639,26
152.1558752,23.54716667,21642.13262,11
152.1559601,28.6905,5817.748457,3034
152.1559715,38.87233333,4135.888292,21092
152.1558938,26.48166667,7606.083733,18202
152.1560348,24.09166667,3065.749233,17926
152.1559901,29.37783333,2884.153376,21998
152.1559359,27.77666667,3532.21124,1791
152.1559194,29.9615,4894.335826,14502
152.1559884,26.90983333,2839.266202,11353
152.1558789,36.338,4217.993777,20092
152.155968,27.63116667,3516.217311,16701
152.1559629,19.86166667,4101.557977,9152
152.7873077,13.47606667,1715.878928,11019
152.808609,13.44541667,3486.741867,2302
152.9028015,18.24516667,3192.975557,4055
153.0033264,17.48183333,1148.333405,15843
153.0036715,11.57378333,4184.452343,14118
153.0131137,18.24083333,118392.9802,13
153.0131123,17.44683333,70936.50451,9
153.0131333,26.67933333,20087.02436,75
153.0131746,15.22818333,14823.63161,7653
153.0190843,6.260566667,22482.98306,91
153.0197685,6.418116667,8478.559483,5995
153.0197739,6.6697,2509.225897,8362
153.0197296,8.41905,1510.679494,7110
153.0196128,14.6393,1353.011689,28
153.0198148,6.089683333,2302.653664,89
153.0200695,6.553866667,8328.034695,8915
153.0228838,6.260566667,9656.893123,6887
153.0366549,28.7035,59692.7901,7
153.0478579,6.413733333,6203.543755,58
153.0495391,18.24083333,330793.3865,13
153.0494674,17.46,261584.9973,9
153.0494678,15.21066667,57673.82591,29
153.0495925,28.69916667,34447.67741,7
153.0494791,26.675,52611.49293,75
153.0495087,20.996,23320.07876,261
153.0494529,29.67683333,20890.64497,10
153.049529,29.71616667,23940.78336,131
153.0494623,23.26783333,16351.72935,277
153.0496164,23.1615,9586.941273,207
153.0495169,23.941,7336.999893,17
153.0494866,20.11833333,20339.12159,10148
153.0494947,14.67155,52997.66136,28
153.0519953,5.822483333,19647.31215,6991
153.0522017,5.984583333,12790.27303,5571
153.0522581,6.192716667,7976.325792,47
153.0545769,15.23858333,1929.82976,20243
153.0546875,28.65983333,1109.131645,7293
153.0557877,5.822483333,30665.77515,6991
153.0557855,8.986216667,26036.20618,5984
153.0559962,5.988966667,14869.95106,5571
153.0559937,6.192716667,10220.69094,47
153.0564403,9.63155,28125.67337,5942
153.0563485,9.536983333,11620.84281,6251
153.0563724,8.67775,14562.88715,6420
153.0606336,9.7723,42981.12662,328
153.0606464,8.291783333,23182.9453,15591
153.0633865,6.674083333,12499.27238,452
153.0634166,8.695283333,8266.204686,314
153.0634269,6.09845,5904.862481,89
153.06337,6.954616667,3717.979569,12338
153.0654743,6.582116667,915976.7652,19
153.065771,6.809833333,80322.77258,99
153.0653901,10.34388333,46066.38404,118
153.0658788,21.6945,42402.03068,60
153.0658246,8.898633333,38002.70187,5331
153.0655578,7.520216667,10428.56296,127
153.0675383,6.37695,12407.83061,16
153.0675156,24.5755,18436.70039,5693
153.067515,23.51216667,2920.313918,16449
153.0675469,29.725,3045.013207,384
153.0675941,24.71333333,4294.629449,17552
153.0698542,38.71666667,1415.975754,8982
153.0697387,31.04166667,1519.586652,18712
153.0697042,38.93616667,1169.339837,17037
153.0714719,6.582116667,92587.57319,19
153.0729643,28.686,45254.92087,7
153.0730172,15.22818333,23745.81093,120
153.0730582,34.412,6674.058417,64
153.073064,22.57816667,7565.672879,7479
153.0730375,24.76366667,6931.256704,7704
153.0739585,7.816183333,6568.006877,15001
