mz,rt,into,pcgroup
145.0491766,28.79216667,87969.88924,2
145.0678599,28.79583333,330655.9293,2
147.0325829,28.7965,381151.2201,2
147.0655252,28.7965,75571645.7,2
147.0985199,28.7965,389663.6458,2
148.0650749,28.7965,6942253.015,2
148.0687776,28.7965,3509085.912,2
148.0715209,28.78091667,53826.73833,2
149.0111734,28.79433333,142791.6303,2
149.0447875,28.7965,42707732.1,2
149.0622953,28.7965,4449766.227,2
149.0683113,28.79216667,193386.0768,2
149.0783601,28.79216667,159554.3848,2
150.0443141,28.7965,3777282.503,2
150.0480222,28.7965,1542049.667,2
150.0618685,28.79216667,109818.2137,2
150.0656675,28.7965,123367.2354,2
151.0240041,28.7965,3499505.213,2
151.0415799,28.7965,2433216.709,2
152.0235702,28.79433333,244113.5378,2
152.044911,28.77433333,10207.9663,2
153.0208807,28.792,138246.1548,2
153.0365004,28.792,82272.04744,2
153.0728701,28.7965,895502.3931,2
155.052145,28.7965,1863795.198,2
155.0885334,28.79658333,1190135.371,2
156.0555012,28.78783333,49666.15527,2
156.0600318,28.7965,42268.48078,2
157.0497729,28.78916667,28287.43787,2
157.0678159,28.7965,3481657.608,2
158.0674276,28.78925,59335.32115,2
158.0711592,28.79216667,159271.7277,2
159.0290784,28.79641667,120585.3228,2
159.0654934,28.7965,723042.1468,2
159.0834849,28.7965,342042.7503,2
161.0447319,28.79441667,97493.43575,2
161.0627089,28.79866667,572066.3026,2
161.0811341,28.7965,406697.2229,2
163.0603603,28.7965,2564076.899,2
163.0967428,28.7965,1348928.01,2
164.0599384,28.7965,135678.473,2
164.0635896,28.79283333,27140.70486,2
165.0572461,28.79066667,50436.66005,2
167.0521885,28.79666667,99487.51351,2
167.0552842,28.7965,672297.1941,2
167.0885188,28.79216667,65499.15267,2
169.0314326,28.79666667,57545.55046,2
169.0678077,28.79208333,14045118.59,2
169.1041445,28.78775,46353.49047,2
170.0673965,28.79433333,585544.9143,2
170.0710779,28.7965,1063280.261,2
170.0756075,28.7965,198663.0055,2
171.0470635,28.79216667,61597.81494,2
171.0646275,28.79433333,343623.4654,2
171.0834209,28.7965,935116.2212,2
173.0447087,28.79666667,356456.5467,2
173.0627289,28.7965,378233.0084,2
173.0809958,28.79433333,32085.72006,2
175.0239755,28.79666667,223415.8084,2
175.0603531,28.80083333,1806566.859,2
175.0783519,28.792,149628.1097,2
176.0599089,28.79666667,83809.87812,2
176.0636679,28.80083333,27563.19419,2
177.0396026,28.80083333,461566.4715,2
177.0759725,28.7965,1455155.008,2
178.0754408,28.79666667,37492.65376,2
179.0728616,28.79216667,14277.24842,2
181.0677508,28.7965,287008.3151,2
181.1040664,28.78991667,10151.13075,2
183.0470558,28.7965,598090.1984,2
183.0834315,28.7965,634306.4673,2
185.0446415,28.79208333,131880.8846,2
185.0626745,28.78333333,20813.47903,2
187.060324,28.79216667,162183.8157,2
187.0967744,28.79208333,168739.7799,2
189.0215974,28.7965,144488.2014,2
189.027814,28.7965,173445.8774,2
189.0760125,28.78991667,54786732.68,2
189.1123317,28.7965,1768019.136,2
189.1241455,28.7965,150819.1797,2
190.0755711,28.7965,4915685.605,2
190.0793319,28.7965,3505194.592,2
190.0837873,28.80083333,508111.6852,2
190.1119278,28.78775,61128.1689,2
190.115636,28.78783333,62537.74342,2
191.0426641,28.79433333,182865.8509,2
191.0553382,28.78783333,29076.77494,2
191.0728591,28.7965,3169501.803,2
191.0916257,28.7965,58011719.45,2
191.1092391,28.79425,37779.18523,2
191.140453,28.79666667,189169.7459,2
192.000352,28.82383333,119984.6731,2
192.0725273,28.78783333,49110.9859,2
192.0760778,28.79433333,136993.9984,2
192.0911904,28.7965,5115646.078,2
192.0949554,28.7965,3688157.592,2
193.0884635,28.7965,3358793.294,2
193.0944382,28.7965,179640.9403,2
194.0880234,28.78916667,65830.35521,2
194.0917925,28.7965,163531.1373,2
195.0834545,28.7965,286072.5768,2
197.0627336,28.787,97328.39781,2
199.0783144,28.79216667,350362.5969,2
201.076053,28.79583333,293489.4337,2
201.1124074,28.7965,497595.1857,2
202.6843831,28.7965,330051.7131,2
203.055354,28.7965,520056.9366,2
203.0917726,28.7965,15306312.99,2
203.300556,28.79583333,454193.8885,2
204.0440551,28.79666667,555476.953,2
204.0460472,28.7965,1995242.471,2
204.0590787,28.79516667,43892.22102,2
204.063767,28.79,44179.27987,2
204.0993915,28.7965,569949050.8,2
204.1527574,28.7965,1587021.04,2
204.1536689,28.79666667,1380925.483,2
204.2816984,28.7965,147462.3382,2
204.9029525,28.79591667,436514.8819,2
205.0454076,28.7965,157886.0592,2
205.0482021,28.79658333,119772.8108,2
205.0527751,28.79658333,439221.2606,2
205.0887388,28.7965,823441.0415,2
205.0992762,28.79216667,56050070.44,2
205.1023465,28.7965,45690884.54,2
205.1067822,28.80308333,861756.6737,2
205.1535507,28.7965,129287.1599,2
205.1545553,28.7965,160565.6693,2
205.1571763,28.79641667,71899.44606,2
205.5290138,28.7965,245108.2609,2
206.0414802,28.792,68245.46221,2
206.0962354,28.78766667,37901774.07,2
206.1023201,28.7965,3705679.046,2
206.1060031,28.7965,1098395.984,2
207.0320663,28.80533333,9113175.757,2
207.068634,28.77483333,10167.44029,2
207.0958336,28.7965,1559572.225,2
207.0995087,28.7965,2685887.6,2
207.1067983,28.78766667,41221.78589,2
208.0316803,28.808,1254226.765,2
208.0930093,28.79216667,498962.0506,2
208.0993794,28.78775,31718.44019,2
209.0288973,28.80083333,841457.4985,2
209.0989342,28.79216667,212422.5467,2
213.076031,28.79716667,41736.42955,2
215.0552098,28.78633333,106188.9218,2
215.0916761,28.7965,1503848.808,2
216.0914317,28.79441667,32550.86595,2
216.0996704,28.7965,30239.45387,2
217.0484217,28.7965,427260.7019,2
217.0710192,28.78991667,4369885.721,2
217.1072988,28.79433333,132883878.6,2
217.1660854,28.7965,424656.7112,2
218.0704913,28.7965,388609.2017,2
218.0742118,28.79366667,284813.9461,2
218.1069511,28.7965,12195785.7,2
218.1105703,28.7965,11294559.81,2
218.1150006,28.7965,4444491.018,2
219.0632027,28.792,39048.39742,2
219.0677494,28.78783333,174577.1401,2
219.0866101,28.78991667,292648.2388,2
219.1041389,28.7965,7961472.89,2
219.1103625,28.7965,926744.8352,2
219.114691,28.7965,478455.3867,2
219.1229023,28.7965,34158690.36,2
220.103682,28.7965,286911.0785,2
220.1074052,28.7965,648822.6423,2
220.1119071,28.79216667,170861.2237,2
220.1224856,28.7965,2946705.089,2
220.1262256,28.7965,2767691.369,2
221.084174,28.7965,4652503.451,2
221.1197237,28.7965,1912578.836,2
221.125889,28.79216667,164402.9802,2
222.083734,28.79658333,637039.0144,2
222.0873971,28.79666667,202586.5545,2
222.1230867,28.79216667,59267.50494,2
223.081042,28.79433333,354141.3201,2
227.0916419,28.79433333,209594.1472,2
227.1280432,28.79875,809137.8663,2
229.070924,28.79433333,71349.39911,2
229.1072686,28.7965,2187210.644,2
230.1103668,28.801,44018.28004,2
230.1151235,28.7965,1534137.448,2
231.0865632,28.79216667,3948553.762,2
231.1185687,28.79,52306.06957,2
231.1229181,28.7965,715363.6648,2
232.0861316,28.79441667,316710.7961,2
232.08984,28.7965,281195.5985,2
233.0833771,28.79516667,149925.7889,2
233.1022301,28.78991667,699642.0169,2
237.0939202,28.7965,57053.79493,2
239.0552487,28.79216667,84549.23879,2
239.094768,28.79516667,235967.5886,2
241.1073436,28.79658333,972114.67,2
242.1151069,28.7965,876923.2705,2
243.0866147,28.7965,1250196.321,2
243.1229967,28.7965,14215917.83,2
244.1225395,28.7965,1196336.568,2
244.1263518,28.79658333,1440706.277,2
245.102259,28.7965,1710450.154,2
245.1197342,28.79666667,833977.9441,2
245.1258972,28.79433333,42896.01863,2
246.1054908,28.7965,58216.31931,2
246.1231644,28.78783333,24831.38467,2
247.0991821,28.78916667,19578.77403,2
247.1178754,28.7965,132778.3535,2
249.0971386,28.79658333,961499.3061,2
255.0865985,28.7965,722760.1081,2
257.1022658,28.79433333,1658018.666,2
258.1056398,28.7965,69734.43471,2
259.1179824,28.7965,765861.8863,2
263.1128762,28.78766667,44458.55937,2
263.1312971,28.7965,182511.7464,2
265.1105002,28.79658333,705596.6446,2
265.1287799,28.781,11392.72149,2
271.1179639,28.7965,7957919.123,2
272.1174806,28.79658333,614371.5394,2
272.1213435,28.7965,859969.105,2
273.0971863,28.79216667,132981.5959,2
273.1148365,28.7965,442202.5243,2
275.112802,28.78841667,84240.09646,2
279.1260606,28.79666667,40627.31396,2
283.1178591,28.79216667,20122.95122,2
287.1128226,28.7985,61857.36671,2
289.1103782,28.78916667,45342.31788,2
289.1284387,28.7965,1151854.834,2
291.1261044,28.7965,4067340.431,2
292.1255239,28.7965,453050.4388,2
292.1296839,28.7965,266245.4518,2
292.1340054,28.78766667,70819.23641,2
293.1230272,28.79216667,274318.1401,2
293.1417544,28.79866667,670261.0152,2
297.1336804,28.78916667,32347.75634,2
303.1260338,28.7965,385548.3121,2
304.1338896,28.79666667,195037.7961,2
305.1052983,28.7965,546959.3575,2
305.1417092,28.7965,10048345.99,2
306.1406774,28.79666667,1098467.856,2
306.1454649,28.79866667,841110.0406,2
306.1497289,28.79766667,199183.1299,2
307.1385468,28.7965,892396.8027,2
307.1443433,28.79425,49292.16882,2
309.1729751,28.79875,545107.5477,2
317.141616,28.7965,2825012.211,2
318.1408814,28.79658333,219729.7449,2
318.1451225,28.79633333,110563.056,2
319.1209065,28.792,51765.22743,2
319.1385639,28.79658333,173748.4933,2
319.1572851,28.7965,3756860.056,2
320.1564529,28.7965,320791.303,2
320.1610387,28.79366667,297705.4044,2
321.1365441,28.79441667,41629.09798,2
321.1543852,28.80266667,211859.9566,2
331.1210305,28.79658333,49198.46945,2
331.1573469,28.7965,2733532.568,2
332.1565398,28.79666667,149902.3095,2
332.1653322,28.79708333,342235.356,2
333.1542466,28.7965,148884.2973,2
333.173031,28.79658333,627740.6654,2
337.1679398,28.7965,16466264.18,2
338.1671602,28.79925,1515768.371,2
338.171747,28.79658333,1240775.871,2
339.1646961,28.7965,1512394.576,2
339.1709147,28.79883333,146676.79,2
343.1572573,28.79216667,57625.01482,2
345.1365465,28.7965,1427322.437,2
346.1403813,28.77683333,24020.84086,2
347.1521906,28.79666667,227804.5209,2
350.1756818,28.7965,127528.8452,2
359.1522504,28.79666667,361922.2014,2
361.1679087,28.7965,13038397.81,2
362.1671389,28.7965,1090420.664,2
362.1716874,28.79666667,1157452.384,2
363.1647723,28.7965,1123902.677,2
363.1709758,28.79766667,128525.1356,2
377.162758,28.79875,414138.3684,2
379.1784269,28.79875,569965.6401,2
393.1761587,28.79666667,617644.7108,2
435.1866667,28.79433333,101103.3879,2
451.217978,28.7965,523213.2868,2
54.99988819,5.888208333,37513.34421,3
57.0155103,5.888283333,23626.87779,3
58.01078089,5.883891667,13876.2923,3
58.02335511,5.888208333,700406.596,3
58.99478412,5.888016667,303060.1453,3
59.02283372,5.883816667,41375.82947,3
59.031164,5.888216667,9166816.966,3
59.03954673,5.882391667,34402.62188,3
60.00258439,5.888266667,31492.71613,3
60.02641736,5.8796,15949.91216,3
60.03074008,5.887658333,357634.2653,3
60.03452194,5.883883333,92913.82007,3
61.01042113,5.888216667,1374773.305,3
61.02800224,5.887683333,204469.2515,3
62.01001618,5.879058333,14075.3124,3
62.98968358,5.888216667,566684.2028,3
63.00725445,5.87455,6424.416005,3
66.02079549,5.888366667,126999.9262,3
69.95641247,5.8809,10970.51499,3
69.9743807,5.888216667,2079109.496,3
70.02333698,5.887708333,244576.3661,3
70.97393938,5.883816667,45923.87514,3
71.03115135,5.887633333,184793.538,3
71.97125481,5.88385,32423.25952,3
71.99001029,5.888233333,3526070.052,3
72.02639642,5.88825,486964.3375,3
72.03896315,5.888216667,2698696.54,3
72.87554859,5.882158333,39289.0099,3
72.95605886,5.886475,48310.89204,3
72.98960757,5.888216667,92919.62509,3
73.03525561,5.888116667,540892.5646,3
73.03862037,5.884416667,57039.39401,3
73.058353,5.887708333,542927.0649,3
73.21865773,5.883883333,39745.88153,3
73.98684329,5.883883333,60146.40679,3
74.01820904,5.886283333,128242.8074,3
74.03581913,5.883916667,41882.53673,3
74.04203448,5.887708333,1449167.491,3
75.01406977,5.883916667,139114.9693,3
75.03808677,5.884033333,146256.1016,3
75.04160427,5.879466667,21019.29782,3
75.04970068,5.88145,18713.1858,3
76.02130844,5.883883333,53006.92616,3
76.02562079,5.887633333,1001079.147,3
76.02940754,5.887708333,395618.4178,3
76.04696767,5.8809,23921.77908,3
77.00530502,5.883916667,352480.3247,3
77.02171403,5.888983333,1669839.8,3
77.02286304,5.887633333,637173.9264,3
77.03012985,5.87515,4413.857801,3
77.04168994,5.8796,11536.99967,3
84.99776768,5.883883333,27867.07201,3
85.98766082,5.883883333,43419.29813,3
86.00563868,5.88825,1259366.401,3
86.02730141,5.8829,17040.13275,3
86.0420246,5.888241667,8190211.607,3
86.05678075,5.8792,11825.17079,3
86.97169499,5.887658333,143644.6396,3
87.04161175,5.888016667,341692.9025,3
87.04540718,5.888216667,192680.9439,3
87.06244735,5.887683333,353117.0217,3
87.98492813,5.886083333,4148.308428,3
88.02130197,5.888233333,405394.9635,3
88.03887967,5.884933333,204292.5931,3
88.05768196,5.885916667,34250.95034,3
88.95093564,5.887633333,230601.6084,3
88.98731465,5.883916667,105447.1076,3
89.02912521,5.888216667,60293.12774,3
89.04168882,5.888233333,7606853.614,3
90.04128935,5.887683333,306429.9065,3
90.0450677,5.887633333,171553.066,3
91.02097284,5.883816667,85671.37498,3
91.03854394,5.8839,158514.9268,3
91.0573474,5.887658333,720930.9402,3
92.0162029,5.879683333,18271.81771,3
92.05688888,5.875075,3701.565369,3
92.99219087,5.897583333,104789.5089,3
93.03663179,5.883683333,209265.0736,3
93.05419559,5.883866667,2060.214314,3
99.01347962,5.887733333,64954.47219,3
100.0032821,5.888216667,355633.6206,3
100.0212952,5.888233333,16840532.54,3
100.0397979,5.883816667,66558.3075,3
100.9873409,5.887683333,72876.29829,3
101.0208643,5.888216667,683141.1825,3
101.0246477,5.888216667,428024.0485,3
101.9825611,5.883883333,19184.49774,3
101.9951738,5.8926,43230.96269,3
102.0005235,5.883866667,42246.61846,3
102.0181187,5.8882,434039.6361,3
102.0369326,5.888241667,525206.3526,3
102.9665632,5.883916667,105096.2999,3
103.0029303,5.888266667,897049.5023,3
103.0393325,5.88825,43473.37615,3
103.0447533,5.88825,1664353.76,3
104.0024869,5.883866667,38641.34863,3
104.0161702,5.883933333,30830.39124,3
104.0442826,5.885516667,26599.52733,3
104.0481403,5.881216667,10205.80483,3
